Carpark Name,Carpark Address,Mon-Fri before 5/6pm,Mon-Fri after 5/6pm,Sat,Sun/Public Holiday,Info,postal,Latitude_rad,Longitude_rad,Coord_rad
One Raffles Place,"1 Raffles Place, S(048616)",\$3.00/30min from 7am to 5pm,\$3.75/entry from 5pm to 7am the following day,\$3.75/entry from 7am to 7am the following day,\$3.75/entry from 7am to 7am the following day,"<b>Carpark: </b>One Raffles Place
<b>Address: </b>1 Raffles Place, S(048616)
<b>Mon-Fri before 5/6pm: </b>\$3.00/30min from 7am to 5pm
<b>Mon-Fri after 5/6pm: </b>\$3.75/entry from 5pm to 7am the following day
<b>Sat: </b>\$3.75/entry from 7am to 7am the following day
<b>Sun/ Public Holiday: </b>\$3.75/entry from 7am to 7am the following day",048616,0.022418387722724243,1.812543312658618,"(0.022418387722724243, 1.8125433126586179)"
East Coast Park (Carpark E1),East Coast Park Service Road,HDB / URA parking rates,HDB / URA parking rates,HDB / URA parking rates,HDB / URA parking rates,"<b>Carpark: </b>East Coast Park (Carpark E1)
<b>Address: </b>East Coast Park Service Road
<b>Mon-Fri before 5/6pm: </b>HDB / URA parking rates
<b>Mon-Fri after 5/6pm: </b>HDB / URA parking rates
<b>Sat: </b>HDB / URA parking rates
<b>Sun/ Public Holiday: </b>HDB / URA parking rates",ce Roa,0.022816708509943644,1.8139141047251097,"(0.022816708509943644, 1.8139141047251097)"
Pacific Plaza,"9 Scotts Road, S(228210)",\$1.50/30min from 8am to 6pm,"\$3.00 for 1st 2hr, \$1.00 for next subsequent 30min from 6pm to 8am the following day",Charges same as weekdays,"\$3.00 for 1st 2hr, \$1.00 for next subsequent 30min from 8am to 8am the following day","<b>Carpark: </b>Pacific Plaza
<b>Address: </b>9 Scotts Road, S(228210)
<b>Mon-Fri before 5/6pm: </b>\$1.50/30min from 8am to 6pm
<b>Mon-Fri after 5/6pm: </b>\$3.00 for 1st 2hr, \$1.00 for next subsequent 30min from 6pm to 8am the following day
<b>Sat: </b>Charges same as weekdays
<b>Sun/ Public Holiday: </b>\$3.00 for 1st 2hr, \$1.00 for next subsequent 30min from 8am to 8am the following day",228210,0.02280438474009531,1.812206568832738,"(0.022804384740095308, 1.812206568832738)"
Palais Renaissance,"390 Orchard Road, S(238871)","\$3.85 for 1st hr, \$1.95 for subsequent 30min from 7.01am to 5pm","\$4.60/entry from 5.01pm to 1am the following day, \$1.80/hr from 1.01am to 7am",Charges same as Weekdays,"\$4.60/4hr from 7.01am to 1am the following day, \$1.80/hr from 1.01am to 7am","<b>Carpark: </b>Palais Renaissance
<b>Address: </b>390 Orchard Road, S(238871)
<b>Mon-Fri before 5/6pm: </b>\$3.85 for 1st hr, \$1.95 for subsequent 30min from 7.01am to 5pm
<b>Mon-Fri after 5/6pm: </b>\$4.60/entry from 5.01pm to 1am the following day, \$1.80/hr from 1.01am to 7am
<b>Sat: </b>Charges same as Weekdays
<b>Sun/ Public Holiday: </b>\$4.60/4hr from 7.01am to 1am the following day, \$1.80/hr from 1.01am to 7am",238871,0.02280464653948311,1.8121677335115518,"(0.022804646539483109, 1.8121677335115518)"
Pan Pacific Hotel,"7 Raffles Boulevard, S(039595)","\$2.20 for 1st 2hr, \$1.10/30min from 7am to 5pm from Mon to Thurs","\$2.20/entry from 5pm to 2am the following day, \$1.10/30min from 2am to 7am from Mon to Thurs","\$2.40 for 1st 2hr, \$1.20/hr for next subsequent 2hr, \$1.40/30min after the 4th hr from 7am to 2am the following day, \$1.10/30min from 2am to 7am from Fri to Sun","\$2.40 for 1st 2hr, \$1.20/hr for next subsequent 2hr, \$1.40/30min after the 4th hr from 7am to 2am the following day, \$1.10/30min from 2am to 7am from Fri to Sun","<b>Carpark: </b>Pan Pacific Hotel
<b>Address: </b>7 Raffles Boulevard, S(039595)
<b>Mon-Fri before 5/6pm: </b>\$2.20 for 1st 2hr, \$1.10/30min from 7am to 5pm from Mon to Thurs
<b>Mon-Fri after 5/6pm: </b>\$2.20/entry from 5pm to 2am the following day, \$1.10/30min from 2am to 7am from Mon to Thurs
<b>Sat: </b>\$2.40 for 1st 2hr, \$1.20/hr for next subsequent 2hr, \$1.40/30min after the 4th hr from 7am to 2am the following day, \$1.10/30min from 2am to 7am from Fri to Sun
<b>Sun/ Public Holiday: </b>\$2.40 for 1st 2hr, \$1.20/hr for next subsequent 2hr, \$1.40/30min after the 4th hr from 7am to 2am the following day, \$1.10/30min from 2am to 7am from Fri to Sun",039595,0.022549671389059257,1.8126765860003,"(0.022549671389059257, 1.8126765860003)"
PoMo,"1 Selegie Road, S(188306)","\$3.00 for 1st hr, \$1.50 for next subsequent 30min from 7am to 5.59pm",\$3.50/entry from 6pm to 6.59am the following day,Charges same as weekdays,\$3.50/entry from 7am to 6.59am the following day,"<b>Carpark: </b>PoMo
<b>Address: </b>1 Selegie Road, S(188306)
<b>Mon-Fri before 5/6pm: </b>\$3.00 for 1st hr, \$1.50 for next subsequent 30min from 7am to 5.59pm
<b>Mon-Fri after 5/6pm: </b>\$3.50/entry from 6pm to 6.59am the following day
<b>Sat: </b>Charges same as weekdays
<b>Sun/ Public Holiday: </b>\$3.50/entry from 7am to 6.59am the following day",188306,0.022691477645454546,1.8125124901440277,"(0.022691477645454546, 1.8125124901440277)"
Paragon,"290 Orchard Road, S(238859)","\$2.90 for 1st hr, \$1.50 for next subsequent 30min from 3am to 6.59pm",\$4.50/entry from 7pm to 2.59am the following day,Charges same as weekdays,"\$2.90 for 1st hr, \$1.50 for next subsequent 30min from 3am to 5.59pm, \$4.50/entry from 6pm to 2.59am the following day","<b>Carpark: </b>Paragon
<b>Address: </b>290 Orchard Road, S(238859)
<b>Mon-Fri before 5/6pm: </b>\$2.90 for 1st hr, \$1.50 for next subsequent 30min from 3am to 6.59pm
<b>Mon-Fri after 5/6pm: </b>\$4.50/entry from 7pm to 2.59am the following day
<b>Sat: </b>Charges same as weekdays
<b>Sun/ Public Holiday: </b>\$2.90 for 1st hr, \$1.50 for next subsequent 30min from 3am to 5.59pm, \$4.50/entry from 6pm to 2.59am the following day",238859,0.02276799462519123,1.8122832935066557,"(0.022767994625191228, 1.8122832935066557)"
Paramount Hotel,"25 Marine Parade, S(449536)",\$1.07/hr from 8am to 5pm,\$1.07/hr from 5pm to 8am the following day,Charges same as weekdays,Charges same as weekdays,"<b>Carpark: </b>Paramount Hotel
<b>Address: </b>25 Marine Parade, S(449536)
<b>Mon-Fri before 5/6pm: </b>\$1.07/hr from 8am to 5pm
<b>Mon-Fri after 5/6pm: </b>\$1.07/hr from 5pm to 8am the following day
<b>Sat: </b>Charges same as weekdays
<b>Sun/ Public Holiday: </b>Charges same as weekdays",449536,0.02275500937555639,1.8134479517165114,"(0.022755009375556391, 1.8134479517165114)"
Paramount Shopping Centre,"30 East Coast Road, S(428751)",\$0.50/30min,\$2.00/entry,\$2.00/entry,\$2.00/entry,"<b>Carpark: </b>Paramount Shopping Centre
<b>Address: </b>30 East Coast Road, S(428751)
<b>Mon-Fri before 5/6pm: </b>\$0.50/30min
<b>Mon-Fri after 5/6pm: </b>\$2.00/entry
<b>Sat: </b>\$2.00/entry
<b>Sun/ Public Holiday: </b>\$2.00/entry",428751,0.022755164709859818,1.8134479517165114,"(0.022755164709859818, 1.8134479517165114)"
Bugis Junction,"200 Victoria Street, S(180021)","\$1.60 for 1st hr, \$0.40 for next subsequent 10min from 8am to 5pm","\$2.70/entry from 5pm to 8am the following day from Mon to Thurs, \$2.70 for 1st 2hr, \$0.27 for next subsequent 10min from 5pm to 8am the following day on Fri","\$2.70 for 1st 2hr, \$0.27 for next subsequent 10min from 8am to 8am the following day","\$2.70 for 1st 2hr, \$0.27 for next subsequent 10min from 8am to 8am the following day","<b>Carpark: </b>Bugis Junction
<b>Address: </b>200 Victoria Street, S(180021)
<b>Mon-Fri before 5/6pm: </b>\$1.60 for 1st hr, \$0.40 for next subsequent 10min from 8am to 5pm
<b>Mon-Fri after 5/6pm: </b>\$2.70/entry from 5pm to 8am the following day from Mon to Thurs, \$2.70 for 1st 2hr, \$0.27 for next subsequent 10min from 5pm to 8am the following day on Fri
<b>Sat: </b>\$2.70 for 1st 2hr, \$0.27 for next subsequent 10min from 8am to 8am the following day
<b>Sun/ Public Holiday: </b>\$2.70 for 1st 2hr, \$0.27 for next subsequent 10min from 8am to 8am the following day",180021,0.022667009874670838,1.8126185852185979,"(0.022667009874670838, 1.8126185852185979)"
Parklane,"35 Selegie Road, S(188307)","\$3.20 for 1st hr, \$1.60 for next subsequent 30min from 7am to 7pm",\$3.75/entry from 7pm to 12midnight. Additional Overnight Charge at \$3.75/entry from 12midnight to 7am the following day,Charges same as weekdays,\$3.75/entry from 7am to 12midnight,"<b>Carpark: </b>Parklane
<b>Address: </b>35 Selegie Road, S(188307)
<b>Mon-Fri before 5/6pm: </b>\$3.20 for 1st hr, \$1.60 for next subsequent 30min from 7am to 7pm
<b>Mon-Fri after 5/6pm: </b>\$3.75/entry from 7pm to 12midnight. Additional Overnight Charge at \$3.75/entry from 12midnight to 7am the following day
<b>Sat: </b>Charges same as weekdays
<b>Sun/ Public Holiday: </b>\$3.75/entry from 7am to 12midnight",188307,0.02270020603704377,1.8125149685115653,"(0.022700206037043771, 1.8125149685115653)"
Parkview Square,"600 North Bridge Road, S(188778)","\$2.14/hr, \$1.07 for next subsequent 30min from 7am to 5pm",\$5.35/4hr from 5pm to 7am the following day,Charges same as weekdays but \$5.35/4hr from 1pm to 7am the following day,\$5.35/4hr from 7am to 7am the following day,"<b>Carpark: </b>Parkview Square
<b>Address: </b>600 North Bridge Road, S(188778)
<b>Mon-Fri before 5/6pm: </b>\$2.14/hr, \$1.07 for next subsequent 30min from 7am to 5pm
<b>Mon-Fri after 5/6pm: </b>\$5.35/4hr from 5pm to 7am the following day
<b>Sat: </b>Charges same as weekdays but \$5.35/4hr from 1pm to 7am the following day
<b>Sun/ Public Holiday: </b>\$5.35/4hr from 7am to 7am the following day",188778,0.02269261385479759,1.812657317565358,"(0.022692613854797591, 1.812657317565358)"
Parkway Parade,"80 Marine Parade Road, S(449269)","\$1.00 for 1st hr, \$0.40 for subsequent 30min from 2am to 6pm",\$1.50/entry from 6pm to 2am the following day,"\$0.50 for 1st hr, \$0.40 for next subsequent 15min from 2am to 10am, \$1.30 for 1st hr, \$0.40 subsequent 15min from 10am to 6pm, \$2.10/entry from 6pm to 2am the following day","\$0.50 for 1st hr, \$0.40 for next subsequent 15min from 2am to 10am, \$1.30 for 1st hr, \$0.40 subsequent 15min from 10am to 6pm, \$2.10/entry from 6pm to 2am the following day","<b>Carpark: </b>Parkway Parade
<b>Address: </b>80 Marine Parade Road, S(449269)
<b>Mon-Fri before 5/6pm: </b>\$1.00 for 1st hr, \$0.40 for subsequent 30min from 2am to 6pm
<b>Mon-Fri after 5/6pm: </b>\$1.50/entry from 6pm to 2am the following day
<b>Sat: </b>\$0.50 for 1st hr, \$0.40 for next subsequent 15min from 2am to 10am, \$1.30 for 1st hr, \$0.40 subsequent 15min from 10am to 6pm, \$2.10/entry from 6pm to 2am the following day
<b>Sun/ Public Holiday: </b>\$0.50 for 1st hr, \$0.40 for next subsequent 15min from 2am to 10am, \$1.30 for 1st hr, \$0.40 subsequent 15min from 10am to 6pm, \$2.10/entry from 6pm to 2am the following day",449269,0.022707990205507664,1.8134892636599063,"(0.022707990205507664, 1.8134892636599063)"
New Parliament House,"1 Parliament Place, S(178880)",\$1.13/30min from 8.01am to 6pm,\$2.06/entry from 6.01pm to 8am the following day,Charges same as weekdays,\$2.06/entry from 8am to 7.59am the following day,"<b>Carpark: </b>New Parliament House
<b>Address: </b>1 Parliament Place, S(178880)
<b>Mon-Fri before 5/6pm: </b>\$1.13/30min from 8.01am to 6pm
<b>Mon-Fri after 5/6pm: </b>\$2.06/entry from 6.01pm to 8am the following day
<b>Sat: </b>Charges same as weekdays
<b>Sun/ Public Holiday: </b>\$2.06/entry from 8am to 7.59am the following day",178880,0.02248987640888593,1.8125321931659533,"(0.022489876408885931, 1.8125321931659533)"
Eunos Technolink,"3 Kaki Bukit Road 1, S(415935)",\$1.07/hr from 8am to 5pm,\$1.07/hr from 5pm to 8am the following day,Charges same as weekdays,Charges same as weekdays,"<b>Carpark: </b>Eunos Technolink
<b>Address: </b>3 Kaki Bukit Road 1, S(415935)
<b>Mon-Fri before 5/6pm: </b>\$1.07/hr from 8am to 5pm
<b>Mon-Fri after 5/6pm: </b>\$1.07/hr from 5pm to 8am the following day
<b>Sat: </b>Charges same as weekdays
<b>Sun/ Public Holiday: </b>Charges same as weekdays",415935,0.023294438287470277,1.813426379446957,"(0.023294438287470277, 1.8134263794469569)"
Peace Centre,"1 Sophia Road, S(228149)",\$1.39/30min from 7am to 7pm,\$1.50/30min from 7pm to 7am the following day,"\$1.39/30min from 7am to 7pm, \$4.28/entry from 7pm to 7am the following day",\$4.28/entry from 7am to 7am the following day,"<b>Carpark: </b>Peace Centre
<b>Address: </b>1 Sophia Road, S(228149)
<b>Mon-Fri before 5/6pm: </b>\$1.39/30min from 7am to 7pm
<b>Mon-Fri after 5/6pm: </b>\$1.50/30min from 7pm to 7am the following day
<b>Sat: </b>\$1.39/30min from 7am to 7pm, \$4.28/entry from 7pm to 7am the following day
<b>Sun/ Public Holiday: </b>\$4.28/entry from 7am to 7am the following day",228149,0.02271565220092392,1.812516766200695,"(0.022715652200923919, 1.8125167662006949)"
Peninsula Excelsior Hotel,"5 Coleman Street, S(179805)","\$3.00 for 1st hr, \$1.80 for next subsequent 30min from 8am to 5pm",\$4.00/entry from 5pm to 8am the following day,Charges same as weekdays,"\$1.50/hr from 8am to 5pm, \$4.00/entry from 5pm to 8am the following day","<b>Carpark: </b>Peninsula Excelsior Hotel
<b>Address: </b>5 Coleman Street, S(179805)
<b>Mon-Fri before 5/6pm: </b>\$3.00 for 1st hr, \$1.80 for next subsequent 30min from 8am to 5pm
<b>Mon-Fri after 5/6pm: </b>\$4.00/entry from 5pm to 8am the following day
<b>Sat: </b>Charges same as weekdays
<b>Sun/ Public Holiday: </b>\$1.50/hr from 8am to 5pm, \$4.00/entry from 5pm to 8am the following day",179805,0.022548606738215543,1.812518982768845,"(0.022548606738215543, 1.812518982768845)"
Peninsula Hotel,"3 Coleman Street, S(179804)","\$2.60 for 1st hr, \$1.50 for next subsequent 30min from 8am to 5pm",\$3.00/entry from 5pm to 8am the following day,Charges same as weekdays,\$1.50/hr from 8am to 8am the following day,"<b>Carpark: </b>Peninsula Hotel
<b>Address: </b>3 Coleman Street, S(179804)
<b>Mon-Fri before 5/6pm: </b>\$2.60 for 1st hr, \$1.50 for next subsequent 30min from 8am to 5pm
<b>Mon-Fri after 5/6pm: </b>\$3.00/entry from 5pm to 8am the following day
<b>Sat: </b>Charges same as weekdays
<b>Sun/ Public Holiday: </b>\$1.50/hr from 8am to 8am the following day",179804,0.02254895580406594,1.8125279188546153,"(0.022548955804065941, 1.8125279188546153)"
Singapore Marriott Hotel,"320 Orchard Road, S(238865)","\$3.00 for 1st hr, \$0.05/min from 6am to 6pm","\$3.00 for 1st hr, \$0.05/min from 6pm to 6am the following day",Charges same as weekdays,Charges same as weekdays,"<b>Carpark: </b>Singapore Marriott Hotel
<b>Address: </b>320 Orchard Road, S(238865)
<b>Mon-Fri before 5/6pm: </b>\$3.00 for 1st hr, \$0.05/min from 6am to 6pm
<b>Mon-Fri after 5/6pm: </b>\$3.00 for 1st hr, \$0.05/min from 6pm to 6am the following day
<b>Sat: </b>Charges same as weekdays
<b>Sun/ Public Holiday: </b>Charges same as weekdays",238865,0.022779182185696512,1.812218890857257,"(0.022779182185696512, 1.812218890857257)"
Mediacorp,"Andrew Road, S(299939)",\$1.07/hr up to a maximum charge of \$6.42/day from 7am to 6pm,\$2.14/entry from 6pm to 7.00am the following day,Charges same as weekdays,Charges same as weekdays,"<b>Carpark: </b>Mediacorp
<b>Address: </b>Andrew Road, S(299939)
<b>Mon-Fri before 5/6pm: </b>\$1.07/hr up to a maximum charge of \$6.42/day from 7am to 6pm
<b>Mon-Fri after 5/6pm: </b>\$2.14/entry from 6pm to 7.00am the following day
<b>Sat: </b>Charges same as weekdays
<b>Sun/ Public Holiday: </b>Charges same as weekdays",299939,0.023356397475916075,1.8122229923809994,"(0.023356397475916075, 1.8122229923809994)"
Mandarin Gallery,"330 Orchard Road, S(238867)","\$3.60 for 1st hr, \$0.06 for next subsequent min from 6am to 6pm","\$3.60 for 1st hr, \$0.04/min from 6pm to 6am the following day",Charges same as weekdays,Charges same as weekdays,"<b>Carpark: </b>Mandarin Gallery
<b>Address: </b>330 Orchard Road, S(238867)
<b>Mon-Fri before 5/6pm: </b>\$3.60 for 1st hr, \$0.06 for next subsequent min from 6am to 6pm
<b>Mon-Fri after 5/6pm: </b>\$3.60 for 1st hr, \$0.04/min from 6pm to 6am the following day
<b>Sat: </b>Charges same as weekdays
<b>Sun/ Public Holiday: </b>Charges same as weekdays",238867,0.02272750298654496,1.812285457714928,"(0.02272750298654496, 1.8122854577149281)"
Midpoint Orchard,"220 Orchard Road, S(238852)",No Car Park,No Car Park,No Car Park,No Car Park,"<b>Carpark: </b>Midpoint Orchard
<b>Address: </b>220 Orchard Road, S(238852)
<b>Mon-Fri before 5/6pm: </b>No Car Park
<b>Mon-Fri after 5/6pm: </b>No Car Park
<b>Sat: </b>No Car Park
<b>Sun/ Public Holiday: </b>No Car Park",238852,0.02271858435406727,1.8123257573673568,"(0.022718584354067269, 1.8123257573673568)"
Millenia Walk (Surface Car Park),"9 Raffles Boulevard, S(039596)","\$4.40 for 1st hr, \$1.65 for subsequent 30min from 7am to 6pm","\$4.40 for 1st 2hr, \$1.65 for subsequent hr from 6pm to 7am the following day","\$4.40 for 1st 2hr, \$1.65 for subsequent hr from 7am to 7am the following day","\$4.40 for 1st 2hr, \$1.65 for subsequent hr from 7am to 7am the following day","<b>Carpark: </b>Millenia Walk (Surface Car Park)
<b>Address: </b>9 Raffles Boulevard, S(039596)
<b>Mon-Fri before 5/6pm: </b>\$4.40 for 1st hr, \$1.65 for subsequent 30min from 7am to 6pm
<b>Mon-Fri after 5/6pm: </b>\$4.40 for 1st 2hr, \$1.65 for subsequent hr from 6pm to 7am the following day
<b>Sat: </b>\$4.40 for 1st 2hr, \$1.65 for subsequent hr from 7am to 7am the following day
<b>Sun/ Public Holiday: </b>\$4.40 for 1st 2hr, \$1.65 for subsequent hr from 7am to 7am the following day",039596,0.02254269007205128,1.8127018583678691,"(0.022542690072051279, 1.8127018583678691)"
Miramar Hotel,"401 Havelock Road, S(169631)","\$2.68 for 1st hr, \$1.07 for next subsequent 30min from 7am to 5pm",\$3.75/entry from 5pm to 7am the following day,Charges same as weekdays,\$3.75/entry from 7am to 7am the following day,"<b>Carpark: </b>Miramar Hotel
<b>Address: </b>401 Havelock Road, S(169631)
<b>Mon-Fri before 5/6pm: </b>\$2.68 for 1st hr, \$1.07 for next subsequent 30min from 7am to 5pm
<b>Mon-Fri after 5/6pm: </b>\$3.75/entry from 5pm to 7am the following day
<b>Sat: </b>Charges same as weekdays
<b>Sun/ Public Holiday: </b>\$3.75/entry from 7am to 7am the following day",169631,0.022488008906586296,1.8123041676445095,"(0.022488008906586296, 1.8123041676445095)"
Mount Alvernia Hospital,"820 Thomson Road, S(574623)","\$2.40 for 1st hr, \$1.30 for next subsequent 30min from 7am to 10pm",\$5.00/entry from 10pm to 7am the following day,Charges same as weekdays,Charges same as weekdays,"<b>Carpark: </b>Mount Alvernia Hospital
<b>Address: </b>820 Thomson Road, S(574623)
<b>Mon-Fri before 5/6pm: </b>\$2.40 for 1st hr, \$1.30 for next subsequent 30min from 7am to 10pm
<b>Mon-Fri after 5/6pm: </b>\$5.00/entry from 10pm to 7am the following day
<b>Sat: </b>Charges same as weekdays
<b>Sun/ Public Holiday: </b>Charges same as weekdays",574623,0.02341357446221141,1.812308443701177,"(0.023413574462211411, 1.8123084437011769)"
Mount Elizabeth Hospital,"3 Mount Elizabeth, S(228510)","\$2.50/30min from 6.30am to 8am, \$3.30/30min from 8am to 11am, \$3.00/30min from 11am to 6.30pm",\$4.00/entry from 6.30pm to 6.30am,Charges same as weekdays,\$4.00/entry from 6.30am to 6.30am the following day,"<b>Carpark: </b>Mount Elizabeth Hospital
<b>Address: </b>3 Mount Elizabeth, S(228510)
<b>Mon-Fri before 5/6pm: </b>\$2.50/30min from 6.30am to 8am, \$3.30/30min from 8am to 11am, \$3.00/30min from 11am to 6.30pm
<b>Mon-Fri after 5/6pm: </b>\$4.00/entry from 6.30pm to 6.30am
<b>Sat: </b>Charges same as weekdays
<b>Sun/ Public Holiday: </b>\$4.00/entry from 6.30am to 6.30am the following day",228510,0.022769109890583252,1.8122722804790756,"(0.022769109890583252, 1.8122722804790756)"
